,Unnamed: 0,class,text,Offensive
5581,17718,2,RT @TheRealMugatu: @Deet02 @MikeNapoli25 @954Nole do I remember a game winning jack to right last summer at Yankee stadium that started a p&#8230;,0
5582,17721,2,RT @TheRisingStar23: Shy Glizzy Decent Af,0
5583,17723,2,"RT @TheRoot: Don Lemon gets called an Uncle Tom, doesn't like it: http://t.co/eV4xgI5Pgc http://t.co/i6Xs8HCnrb",0
5584,17727,2,"RT @TheStrangeLog: Nerf the hell out of birds, they no longer attack you at long range, lower damage, don&#8217;t follow you forever.",0
5585,17729,2,RT @TheTumblrPosts: This is why Charlie Sheen is an idol http://t.co/6ovXRtTxtN,0
5586,17739,2,RT @TheVoiceOfMiami: Miami* RT @PacDaGoat: Houston has so many trash drivers,0
5587,17743,2,"RT @TheXbone: Twitch Plays Call of Duty. Enter trash talk in the chat, the auto-aim will do the rest",0
5588,17748,1,RT @The_Searcy: Happy cunt bags&#128076;,1
5589,17750,2,RT @TheeGreekGod: Soulja boy trash now but I'm not gonna act like I never cranked that superman.,0
5590,17761,2,RT @ThinkingOfJacob: So I took a 1000 pictures with him and he ate all the brownies I made but he's the new homie @macdemy http://t.co/cZeO&#8230;,0
5591,17766,2,"RT @ThomasKeneally: Obersturmfuhrer Matthias, my wife is a superb financial brian. Carry on with your labelling in her presence, and see ho&#8230;",0
5592,17768,2,RT @Thotcho: See the jumbotron? That&#8217;s where the jig is,0
5593,17777,1,RT @TibaBurger: Sick ass goal #ned #WorldCup2014,1
5594,17778,2,RT @TideRecruits101: It's ok to trash talk....but I haven't seen any Bama fans wishing harm or injury towards LSU players.,0
5595,17782,1,RT @TimoPleasant: This grown on your own shit is for the birds. &#128530;,1
5596,17788,2,RT @TiredOfTyranny: Jihadi Work Accident: Seven Taliban Fighters Including Top Commander Killed When Roadside Bombs Detonate Prematurely&#8230; h&#8230;,0
5597,17789,2,"RT @TitansHomer: Me: Do you sell any larger sized condoms?

Her: Sir those are 13 gallon trash bags!

Me: *winks until security escorts me &#8230;",0
5598,17790,1,RT @TittyFlex: Lol I don't need Halloween to dress like a ho. I know myself. Everyday is another opportunity.,1
5599,17794,2,RT @ToMyFutureHus: #DearFutureHusband you have no idea how many brownie points you will get I you randomly play with my hair or scratch my &#8230;,0
5600,17797,2,RT @TomArnold: Boy went trick or treating at Charlie Sheen's. Dada not jealous cause all Charlie gave out was really good candy and by cand&#8230;,0
5601,17798,2,RT @TomBradysEgo: Might have a better chance if we put some trash cans out there.,0
5602,17800,1,RT @TomOlson8: @1Dittlinger That has redneck written all over it lol. Drunks can use gravity to get down &#128563;,1
5603,17804,1,"RT @TooEffinCool: It baffles me how people talk the upmost trash about someone.. Then turn around and be ""close"". Smh people probably do it&#8230;",1
5604,17805,2,"RT @TooFab: Finally! Warner Bros. making superhero films starring a woman, person of color and actor who identifies as ""queer"" http://t.co/&#8230;",0
5605,17806,1,RT @TooMessedUp: Fucking retarded question... http://t.co/9GW3iYByh3,1
5606,17808,0,"RT @TooRacist: Some black guy at my school asked if there were colored printers in the library.

""It's 2014 man you can use any printer you&#8230;",1
5607,17809,1,"RT @TooRacist: What type of eye make-up do redneck women use?

 NASCARA.",1
5608,17812,0,RT @TopBlokeBill: Are you Justin Beiber? Because your a Fucken gay cunt @Arii_nV http://t.co/pgHISyDEyB,1
5609,17819,2,"RT @Toxicityy1: Gwen Stefani's new single is trash. her, hilary duff, britney and fergie have to give it up and go raise your kids and judg&#8230;",0
5610,17820,0,RT @ToyaMiani: The reason you called Jesus a monkey is because you knew he was not your color #Farrakhan#TheTime,1
5611,17827,1,"RT @TransaparenT: ""Hi mom, last night I was cunt slapping when you texted me about grandpas bypass, sorry I didn't get back to you until no&#8230;",1
5612,17835,2,RT @TravelNevada: Great story of what it's REALLY like to be a camel jockey at the Camel Races in @VirginiaCity http://t.co/X02xMAVEqU #Tra&#8230;,0
5613,17844,1,"RT @TriggaTrav187: @Im_Yung_Jay working on diz music, be in studio soon nicca",1
5614,17855,2,RT @TrucksHorsesDog: Coincky~dink http://t.co/53bnMFYQZA,0
5615,17872,2,"RT @TwangNation: On this day , February 13, in 2002 Waylon Jennings left us for that honky-tonk in the sky - Dreaming My Dreams - ht ...",0
5616,17874,1,RT @TweetLikeAGirI: Cinco de way ho http://t.co/cM9JHHK41Y,1
5617,17875,2,RT @TweetLikeAGirI: when other girls wear beanies they look cute &amp; stylish but when i wear them i look like a member of a drug cartel who s&#8230;,0
5618,17877,2,RT @TweetTully: This is so great. Regular season ball is for the birds,0
5619,17883,2,RT @TwitchyTeam: 'Dying laughing': Russian wrestlers mock 'girly man' Obama's workout video http://t.co/LLDrxLZeUs,0
5620,17884,2,"RT @TwitchyTeam: 'Worst tweet ever'? PR 'pro' manages to sound racist, mock AIDS in a single tweet http://t.co/0nTcWbrMMk",0
5621,17885,2,"RT @TwitchyTeam: Low turnout reported, but Charlie Crist just filed and emergency motion to extend voting hours in Broward Co. http://t.co/&#8230;",0
5622,17886,2,RT @TwitchyTeam: Richard Grenell: WaPo's Greg Sargent mocks voter ID and 'proves point' of proponents http://t.co/KG3NEWOYIy,0
5623,17889,2,RT @TyDunne: Have to go with the slant pass to your outside linebacker in that situation.,0
5624,17891,2,"RT @TyWahlbrink: @victoriakuhlman One day more until turkey, it will nip me in the belly, we'll be ready for the stuffing, we will wet ours&#8230;",0
5625,17893,1,RT @TyeOnHi: that shit's for the birds,1
5626,17903,2,"RT @TylerGimblin: Girls, don't let a dude treat you like a yellow starburst. You are a pink starburst.",0
5627,17911,1,RT @Tyson_Fury: Ow &amp; while I'm at it where has @DavidPrice_1 gone the big lanky twat.,1
5628,17912,2,RT @UFGatorFamily: Incase any hillbillies try to roast... &#128010;&#128010; http://t.co/LJ168KTccp,0
5629,17913,2,RT @UFlorida: @GatorZoneFB It's a bird...It's a plane...It's Jake McGee! http://t.co/WVdLScoDvw,0
5630,17921,2,"RT @USABillOfRights: Psychological Warfare for Dhimmis -- DEFEATING ISLAM
http://t.co/M8zlTY0fZs
joining forces to take out world's trash h&#8230;",0
5631,17922,2,RT @USAgov: Our national bird - the American bald eagle - is an endangered species success story. http://t.co/OJscNNMYEm,0
5632,17923,2,"RT @USRealityCheck: Republicans Want to Yank Food Stamps from the Hungry: 

 May 16, 2... http://t.co/2UkcoICd9Q prg #P2",0
5633,17925,2,"RT @UberFacts: Mila Kunis has heterochromia iridum which gives her two different colored eyes. One eye is green, the other is brown.",0
5634,17926,2,RT @UberFacts: The strings attached to boxes of animal crackers were originally put there so that the box could be hung from Christmas tree&#8230;,0
5635,17934,1,RT @UnapologetiicB: What's it like being a cold hearted cunt?,1
5636,17936,2,RT @UncleBlazer: Yo mama so ghetto she uses cigarette butts as q-tips,0
5637,17937,2,RT @Underchilde: *Goes into monkey bar to meet swingers*,0
5638,17941,2,RT @UnnagroundKing: RT @JoshHelaku: I don't care who Kendrick made that song for it's still trash,0
5639,17942,1,"RT @Unnforgivable: Listen, cunt: Today ain&#8217;t yo day",1
5640,17943,0,RT @Unorthodex: Nah I hate white people now since he looks like a dyke RT @ElBasedParko: I think he just ended racism http://t.co/VgjYHn4bvt,1
5641,17945,2,"RT @UnusualFactPage: Shy people tend have great observational skills, making it easier to recognize the core of a problem then solving it.",0
5642,17947,1,RT @UrKindOfBrand: If she's always been a dyke she's a virgin. No way around that. Her first time eating box don't take her virginity.... #&#8230;,1
5643,17955,2,"RT @UrbanEngIish: When your phone goes off in class and the teacher says ""turn that trash off"" but its a song from your mixtape = https://t&#8230;",0
5644,17957,1,RT @UsGEMINIS: #Gemini doesn't really look back at their ex's. Some things just look better in the trash!!,1
5645,17963,2,RT @VUULibrary: It is Shakespeare's birthday. Take a look at some Shakespearean trash talk. http://t.co/JSy3UFfaIb,0
5646,17964,0,RT @VaTxn: Illegal alien is not a race. It's a crime. @MuchoMacho @McDonalds @jeandeaux1776 @cspanwj #wetbacks http://t.co/pf2YpelyOP,1
5647,17968,2,RT @Vaeflare: ...Because sometimes you just need a moment to appreciate a noble guinea pig with steampunk dragon wings. http://t.co/SeRyx9v&#8230;,0
5648,17969,2,RT @VainHumility: Naming my son Caesar. Dawn of the apes is the absolute best movie I've ever seen in my entire life.,0
5649,17970,2,"RT @VandTRailroad: #DidYouKnow: The Comstock Lode was a boon 4 @VirginiaCity as it grew 2 20,000 ppl &amp; became 1 of the largest &amp; wealthiest&#8230;",0
5650,17973,2,RT @Venus_Lynn: &#8220;@dylxnl: look ghetto but it work http://t.co/chrvW9dPca&#8221;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;,0
5651,17974,2,RT @VersaceAmeezy: Austin is so cute like look at him all excited because he got Oreos http://t.co/0mK1W8Reak,0
5652,17978,2,RT @VersaceSilk: When you try to tell grandpa that 70s music was trash https://t.co/kYULQZoBC6,0
5653,17983,2,RT @VerusFacts: How Shy People Flirt. Learn tips from the best! http://t.co/81PvuHnHaT,0
5654,17990,2,RT @VideriQuamEsse: British Jihadi Mother Who Wants to Be First Female Executioner is MI6's Most Wanted http://t.co/INZPvpf2tN,0
5655,17995,2,RT @VinceSports: Best #CollegeGameday sign ever! The Dak-ness is spreading! Charlie Murphy's True Hollywood Stories. #ChappelleShow http://&#8230;,0
5656,18005,2,RT @WFANTrades: Don't know how you Yankees fans listen to Kay every night. Absolutely brutal. Just nonsensical blah blah blah blah. Radio n&#8230;,0
5657,18010,2,RT @WORIDSTARHlPHOP: This talking eggplant skurred af https://t.co/KDwoApyvD0,0
5658,18013,2,"RT @WORIDSTARHlPHOP: When your phone goes off in class and the teacher says ""turn that trash off"" but its a song from your mixtape https://&#8230;",0
5659,18017,2,RT @WOWFoodPics: Oreo Shake http://t.co/YE22nl8bsE,0
5660,18018,1,RT @WWECrowe: #JerrySpringer on #RAW ...... The white trash side of me is applauding @WWE,1
5661,18023,2,RT @WashTimes: John Kerry caught appearing to mock Israel&#8217;s &#8216;pinpoint&#8217; operation in Gaza - http://t.co/3yqFR9LZsR #Israel #Gaza http://t.co&#8230;,0
5662,18031,2,"RT @WayneDupreeShow: Fear mongering by the left is dying. Wake up, who are you going 2 believe Charlie Rangel and Hussein or Mia Love and C&#8230;",0
5663,18032,1,"RT @WayneDupreeShow: MT @COACHKtoLA: @waynedupreeshow is paid by white supremacist, they always get a negro to do their dirty work #Fergus&#8230;",1
5664,18036,1,RT @WayneL_Jr: The nipples determine whether the titties are trash or not,1
5665,18037,2,"RT @WayneRoot: Well there's difference between Erick Erickson and me. I've always understood Obama is Muslim Jihadi sympathizer:
https://t.&#8230;",0
5666,18049,2,"RT @WhatTheFFacts: Actor Charlie Sheen once bought 2,600 seats at an Angels baseball game in hopes of catching a home run ball.",0
5667,18051,2,RT @WheelTod: If life hands you a hot potato try throwing it at two birds.,0
5668,18054,2,"RT @WhenRapperSaid: When Joey Bada$$ said ""Traded in my Nikes for a new mic, I guess it's safe to say he sold his soles for a new life."" ht&#8230;",0
5669,18059,2,RT @WhitePeopleTalk: &#8220;KOBE&#8221; as they shoot a piece of paper into the trash,0
5670,18060,1,RT @WhiteboiColeman: Stepping away from the twitter beef. I'm going to bed cause I gotta be up at 5. Gotta go be a redneck asshole at my us&#8230;,1
5671,18070,2,"RT @WhyVee: @georgegalloway A Muslim wmn covers the yellow star of Jewish neighbour with her veil to protect her, Sarajevo,1941. http://t.c&#8230;",0
5672,18073,2,"RT @WillMcAvoyACN: An ad for the Haitian charity ""Water Is Life"" mocks people who use #FirstWorldProblems hashtag through juxtaposition. ...",0
5673,18075,2,RT @Wilnerness590: . @Jmart96 Because Outman is a brand-new #Yankees and because Girardi will never use 3 relievers when he can use 6.,0
5674,18080,2,RT @WitnessLaron: So this ape can get a MCM but I can't unbelievable... http://t.co/TsmstRxQX7,0
5675,18081,1,"RT @WolfpackAlan: Oreos: First you twist it, then you- aw crap, it broke.",1
5676,18082,2,RT @Women_Fit: Use what talent you possess: the woods would be very silent if no birds sang except those that sang best.,0
5677,18085,0,RT @Woody_AFC: @MANIAC3X @_WhitePonyJr_ lmaoooo what a bunch of fags,1
5678,18086,2,RT @Woody_AFC: @_WhitePonyJr_ @ivanrabago_ no doubt about it. I mean its cute tossing around trash cans and having 98lb Mexican boys wantin&#8230;,0
5679,18087,0,RT @Woody_AFC: I saw a great chimpout 2 summers ago. A middle aged Salvadoran and his 15 Yr old son got wasted by 6 beaners at the metlife &#8230;,1
5680,18089,2,"RT @WorIdStarFunnyy: this the ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/NQyLxquLOC",0
5681,18098,1,RT @WorldStarFunny: when ling ling talkin shit &amp; u finally understand her https://t.co/2KlOnqhsi9,1
5682,18101,2,RT @Wyeisha_Davis: Idc I still watch two &amp; a half men . Well the old one with Charlie,0
5683,18128,1,RT @YELLitOUT_louud: &#8220;@_laTodd: &#8220;@Satisfied_x: &#8220;@S_hawn24: Y'all females love y'all a bum nigga or a jail bird..&#8221;!!!!&#8221;&#10071;&#65039;&#10071;&#65039;&#10071;&#65039;&#128553;&#128079;&#128079;&#128079;&#8221;,1
5684,18132,1,RT @YVNGRVPVNZEL: sundy a old school ho tho,1
5685,18137,1,RT @YaaBoyShiki: How the fuck can some people not get atleast 1 on flappy bird. I just got 11 while smoking a fuckin square.,1
5686,18142,2,RT @YahooFinance Two stocks to turn trash into cash http://t.co/MRmlxaCOXx,0
5687,18143,2,"RT @Yankees: #SpringTraining Daily takes a look at the #Yankees&#8217; outfield, perhaps the AL&#8217;s deepest: http://t.co/RP3Gz6MDBF (via @Yankeeson&#8230;",0
5688,18144,2,RT @Yankees: #Yankees can jump into first place TONIGHT. RT if you think they will!,0
5689,18145,2,"RT @Yankees: #Yankees lineup vs. Red Sox:
Ellsbury CF
Jeter SS
Beltran DH
Soriano LF
Teixeira 1B
McCann C
Solarte 3B
Ichiro RF
Roberts 2B
T&#8230;",0
5690,18146,2,RT @Yankees: #Yankees win! Final score: 7-4.,0
5691,18147,2,"RT @Yankees: #Yankees win, 6-5, on a #walkoff single by Derek Jeter!!!!!! #FarewellCaptain",0
5692,18148,2,RT @Yankees: .@DRob30 comes in to close out the game here in the 9th. #Yankees,0
5693,18149,2,"RT @Yankees: Analyzing the impact of Masahiro Tanaka on #SpringTraining Daily, brought to you by @YankeesonDemand: http://t.co/L2gJboDNkM",0
5694,18150,2,"RT @Yankees: Ballgame over, #Yankees WIN! Yanks beat the White Sox in 10 innings, 4-3.",0
5695,18151,2,"RT @Yankees: Congrats to Derek Jeter, who will start at shortstop in his 14th and final All-Star Game! #FarewellCaptain http://t.co/5nhtJOx&#8230;",0
5696,18152,2,"RT @Yankees: Congratulations Ichiro! That leadoff base hit in the 8th is hit No. 2,800 in his @MLB career!",0
5697,18153,2,"RT @Yankees: Gardy goes yardy again! He leads off the game with a HR for the second straight night, and it's 1-0 #Yankees!",0
5698,18154,2,RT @Yankees: Getting the field ready for today's game. http://t.co/lh4UzqXbei,0
5699,18155,2,"RT @Yankees: RECAP: In epic storybook ending, Derek Jeter closes his last game in Bronx with a #walkoff. http://t.co/Dl390SbteQ http://t.co&#8230;",0
5700,18156,2,RT @Yankees: Remember when we paused an All-Star Game to honor Mariano Rivera? #tbt http://t.co/PqEDosogLo,0
5701,18157,2,RT @Yankees: SEE YA! @JacobyEllsbury gives the #Yankees a 4-3 lead in the 10th with a solo home run!,0
5702,18158,2,RT @Yankees: Show your support during #FleetWeekNYC with #troopthanks. You could be on the @BofA_Community billboard in Times Sq! http://t.&#8230;,0
5703,18159,2,RT @Yankees: The @EmpireStateBldg shines its lights in #Yankees pinstripes in honor of Derek Jeter. #FarewellCaptain http://t.co/3fp2pg85MB,0
5704,18160,2,RT @Yankees: Time to bounce in the Bronx. #LetsGoYankees #Walkoff http://t.co/W5ATfRsLKK,0
5705,18161,2,"RT @Yankees: VICTORY! #Yankees outlast A's, 10-9 in 14 innings. Eduardo Nunez the hero, and oh yeah, FIRST PLACE still resides in the Bronx.",0
5706,18162,2,RT @Yankees: Were you expecting anything short of fireworks in his final homestand? #FarewellCaptain http://t.co/5nTacrQ43m,0
5707,18163,2,RT @Yankees: You may cry after watching the Derek Jeter @Gatorade ad: http://t.co/hMO9Bxol0x http://t.co/0xdlxToci8,0
5708,18164,2,"RT @YankeesWFAN: One scout said Prado is ""first team most underrated."" Gives the Yankees a 2b through 2016, could slide to 3b if needed too.",0
5709,18170,1,RT @Yaremisxo: &#8220;@DonQuixtote: @Yaremisxo then how yall got here b&#8221; stfu negro,1
5710,18178,2,RT @YepillPosts: If I had a dollar for every time I died on flappy bird http://t.co/pj8QSBTe2L,0
5711,18179,1,RT @Yes__We__Cam: Selfie game retarded http://t.co/HpLo9JaP9K,1
5712,18188,2,RT @YoungCon1266: Listen to Charlie Daniels speak the truth &amp; then enlist in the U.S. FREEDOM ARMY at http://t.co/cxzfajqUfV. http://t.co/k&#8230;,0
5713,18195,1,RT @YourFavPosts: When your teacher puts you in a group with a bunch of retards http://t.co/D5DPhKwi2L,1
5714,18207,1,RT @YungRalphMaejor: &#8220;@iDocLyfe: Worst movie you can think of?&#8221; Fan that fucking trash netflix be posting shit that looks like a porno,1
5715,18219,2,RT @Zach_Dorsey: My trash is worth more than you,0
5716,18224,2,"RT @ZekeJMiller: RT @MarcACaputo: ""I've met few people in politics that I disrespect more than Charlie Crist,"" --Rudy Giuliani",0
5717,18225,2,RT @ZekeJMiller: RT @bobschieffer: Looking forward to sitting down with President Obama for our 60th anniversary broadcast this Sunday &#8212; ho&#8230;,0
5718,18226,1,RT @ZephTheGreat: Not all black girls are ghetto .,1
5719,18231,2,RT @ZitlalyL: It's okay chiquito &#128514; I'm not in the ghetto anymore &#128524;,0
5720,18233,2,RT @ZonedMoan: Smh RT @TieMyDuragBoo: And Henny too RT @BkRaised718 Beer trash af end of story,0
5721,18237,1,"RT @_AD4: Why all ghetto chicks gotta smell like love-spell. Or that cucumber shit, bath &amp; body works!",1
5722,18262,1,RT @_CDiddy: Hate to break the news but u spam bro RT @MojoGreen1217: A dyke a tuck her titties in the winter and start calling herself Mr.&#8230;,1
5723,18270,1,RT @_Creamm_: @Victoria_Finae dont mind my retarded ass&#128514;,1
5724,18293,1,"RT @_JBsoprano: ""Young N****s act hard and all the bad B*****s grew up to be trash broads"" -@JaeTips",1
5725,18299,1,RT @_JohnFKennedy_: One man's trash is another man's wife #Fact,1
5726,18323,1,"RT @_MoonWP_: When dykes hear ""ladies free before 10"" http://t.co/ptk6CzTtkS",1
5727,18325,2,RT @_MykalaJ: @whitakerc54 blame it on the yellow chucks lmfao,0
5728,18337,2,RT @_RiveraJustin: It's unattractive when girls act ghetto,0
5729,18351,1,RT @_TommyCollins: @WeAreRichnow @buffalobills yeah Texans are so much better you fucking retard,1
5730,18352,1,RT @_TommyGunn_: Some of you cunts owe me money.,1
5731,18357,1,RT @_TyMoore: For all those watching that so raven. Look at this negro now lol&#128514;&#128514;&#128553;&#128553; http://t.co/nEcAKyTdI1,1
5732,18358,2,RT @_VibeWithMe_: doing someone wrong for the sole reason that they did you wrong will only bring more negative karma &amp; energy into your li&#8230;,0
5733,18362,2,RT @_WORDtotheWISE: I love when the birds are chirping in the morning #patsgonnasubtweet,0
5734,18372,2,"RT @__E_T___: Brown colored eyes are really blue, under a layer of melanin.",0
5735,18377,0,RT @__J_R: Smh nigga is mildly retarded RT @Thotcho: LMFAO RT @JustDoJ: If Griff wasn&#8217;t injuries we&#8217;d legit be 6-1,1
5736,18391,2,RT @___Legacy: Need some ice cream and Oreos &#128525;,0
5737,18395,1,"RT @___TheFuckery: ""@187XO_: ' You messin with broke niggahs you gon be broke niggah &#1043323;&#1043323;&#1043323;&#1043323;&#10071;&#65039;"" nigga preeeeeeeach ! !",1
5738,18405,1,RT @__ashlaaay: Why does everybody drive like retards when it rains lol,1
5739,18411,2,RT @__matt29: Larry bird 38 &#128514;,0
5740,18435,2,RT @_chocgirL: Rich homie and bird man gone be at mansion &#233;lan tonight &#128064;,0
5741,18437,1,"RT @_clearlyspoken: Side bxtches gettin lit up outchea, y'all birds better tighten up.",1
5742,18448,1,RT @_groovymovie: &#8220;@Shane_A1: Hmu talmbout match but when I pull up its 30 other niccas wit ya &#128530;&#8221; smfh shit like that kill me,1
5743,18453,1,RT @_iChrisP: &#8220;@Shane_A1: swear me n zee da only niccas who aint got da update yet&#8221;&lt;I'm right there wit cha bruh,1
5744,18470,1,RT @_kivnaaa: @VivaLaKash &#128514;&#128514;&#128514; on God i be thinking that . lol people at school be showing me this nigguh videos . im like &#128563; he famous oss &#128514;,1
5745,18474,2,RT @_lvrking: chris brown is trash.,0
5746,18476,2,"RT @_mikaylahh: I asked @zzachbarness to get me pink bunnies one time, so he brought me yellow chicks...&#128048;&#128149;",0
5747,18477,0,RT @_missvain: Lmfaooooo &gt;RT @sirTurn3r: Lmaoo Thats what u got from this? RT @waddupivy: Dougie be yamming the coon all that beat boxing &#128553;,1
5748,18480,2,"RT @_pascuzzo: ""@Salon: Meanwhile in Texas: 19-year-old man facing 5 years to life in prison for $25 worth of pot brownies http://t.co/438F&#8230;",0
5749,18496,1,RT @_theDarius: &#8220;@DopeShitOnly: Man just proofread &amp; edited this niggah sentence&#128514;&#128514;&#128514;&#128514;&#128557;&#128557;&#128557;&#8221;feel like I'm back in 6th grade doing daily oral la&#8230;,1
5750,18503,2,"RT @_wintergirl93: I don't wanna hear Sgt. #Tahmooressi's name come outta the Preezy's mouth. He couldn't be bothered then, keep his pie ho&#8230;",0
5751,18515,1,RT @adubbFFamous: &#8220;@4MeSheWILL: Bring winter back... This 70 degrees at 7 am shit is for the birds&#8221;---Get The Fukkk Outta Here Bro!!,1
5752,18517,2,"RT @aekulze: In Hopes of Recruiting More Women, ISIS Opens Jihadi Finishing School http://t.co/xlxdfZxS9s @vocativ http://t.co/E3hhzNThrk",0
5753,18521,2,RT @ahmadblack35: Can someone find the Georgia fan who talked trash to me and told me he hope we don't end up like Tennessee? Tell him I'm &#8230;,0
5754,18522,2,RT @ahmiryoung Lakers on....I thought trash day was Monday,0
5755,18526,2,RT @ajbk4life1: how do people not realize the jig ?,0
5756,18527,2,RT @ajjacobs: Just learned that there was a 1932 Japanese political plot to assassinate Charlie Chaplin. #PleaseOptionThisTweetNow #Back ...,0
5757,18530,1,RT @alec_tiano: @Vinnyrants Happy birthday fag boy,1
5758,18531,1,RT @alex05241: Hannah is retarded don't listen to her.,1
5759,18533,2,"RT @alex_gtz13: Cause I'm as free as a bird now, and this bird you can not change &#127926;",0
5760,18534,1,"RT @alex_mizz310: @Huntermoore why do you call most guys that talk shit to you ""fags"" then? You should use another word hypocrite.",1
5761,18539,2,RT @alexlundry: Charlie Baker!!!,0
5762,18540,2,RT @alicia_enz: I'm the only person who likes yellow Starburst I feel,0
5763,18541,2,"RT @alicia_garcia3: ""That's why God made brownies. To replace boys.""",0
5764,18543,2,"RT @alison_cherry: .@nlisa &amp; I are discussing our awful 90s fashion choices: yellow overall shorts, boxers over leggings. What was your bes&#8230;",0
5765,18544,2,"RT @alisonkent: Also as part of my release day gift (yes, we get those!) this adorable bumblebee bear! #Montlake http://t.co/SC3AjXCiRB",0
5766,18546,2,"RT @allly_sunn: ""That's what that means..some kid called me at like 1 in the morning asking me if I wanted to hit the slopes...""",0
5767,18550,2,RT @almostkanye: RT @Resolutionary_: if Crabtree woulda caught that over Sherman for the game y'all woulda said Sherman trash &amp; he got what&#8230;,0
5768,18554,1,"RT @amazingatheist: America is like a drunken redneck flailing his fists around, raving incoherently. He's kind of funny, but also you'r ...",1
5769,18555,2,RT @amh_1126: s/o #NF @patpatbush thanks for the follow Hun!! &#128536;&#128536;,0
5770,18558,2,"RT @amoz1939: drinking
to the last drop
washing teapot 
#haiku #mijikai",0
5771,18559,2,RT @amyalkon: School admins take hungry kids' lunch &amp; throw in trash because their lunch funds aren't paid up. That'll teach em! http://t.c&#8230;,0
5772,18560,1,"RT @anarchistrev: I am no longer willing to claim ""I'm just like you just queer"" as my rallying cry.",1
5773,18563,1,"RT @andresdavid: Saying, ""Who cares?"" comes from a privileged position. May you never experience what a queer person goes through, and may &#8230;",1
5774,18568,2,RT @anilkohli54: @mediacrooks so the ball did roll down the slope &amp; found a natural spot @madhutrehan defending brother &amp; the scumbag @sard&#8230;,0
5775,18569,2,"RT @anitaphilmar: Fairy Fun - Losing her wings doesn't mean there aren't other ways to fly? #asmsg, #erotica #shortstory http://t.co/t6LuM&#8230;",0
5776,18571,2,RT @antglizzygg: Ain't Talk 2 My Mova N A Week First Thing She Say Is Where Shy An Benny &#128514;,0
5777,18574,0,RT @anticvlum: @NoneShallPass97 trash eating trash,1
5778,18575,2,RT @anticvlum: Lol I'm litetally just a walking trash can,0
5779,18577,2,RT @antoinetteA: Coming up at 5:15a: Charlie Baker's campaign admits he may have been wrong about the emotional fisherman story from this w&#8230;,0
5780,18584,2,"RT @arlingtondems: Hey Arlington Democrats! For you early birds, join us @BusboysAndPoets tomorrow. It's the Second Saturday of April. http&#8230;",0
5781,18591,1,RT @assjpg: @BigBrotherLeak pussies,1
5782,18593,2,"RT @attsmcjay: ""One man's trash is another man's treasure""...perfectly explains strippers with daddy issues.",0
5783,18594,2,"RT @audizzle: Quote of last night, @GinaGaus telling me to find her a curved stick and she'll make a crossbow to shoot a bird down",0
5784,18597,1,"RT @awhooker: Contrary to belief, us queers don&#8217;t go around looking for things to be offended about. It&#8217;s just you cisheteros say the darne&#8230;",1
5785,18600,0,"RT @aychmoore: most teachers abuse their position, there's teaching with discipline and there's being a cunt, most are cunts",1
5786,18607,2,RT @babiesdressup: What a silly little monkey &#128584; http://t.co/DMKLK4k147,0
5787,18609,1,"RT @babyyhogg: Ayy fag , you still having your party tonight ?! @weidie1211 &#127867;&#127867;&#128540;",1
5788,18612,2,RT @badblogger69: @wenchbucket that monkey is from hell,0
5789,18616,2,RT @badnradbrad: @whattheflocka lol have u seen when ike and his kindergarten teacher start having a sexual relationship,0
5790,18620,2,RT @bakedbeansbro: Throw me in trash http://t.co/GvGMJJ6vYi,0
5791,18621,2,"RT @bakedbrotatoes: *spits out animal cracker*
This doesn't even taste like hippo.",0
5792,18625,0,RT @bankheist: you're a retard @ShawnaCarr99,1
5793,18626,2,RT @bansky: LeBron doesn't turn 30 til december. he made 5 trips faster than kobe shaq mike or bird. he'll be back yal act like hes retirin&#8230;,0
5794,18636,1,"RT @bclaymoore: Dude does his girlfriend's mom, trashes her wedding. Mopes to folk rock. #explainafilmplotbadly",1
5795,18637,1,RT @bdha: http://t.co/zPrnmY7kQR What a shit heel.,1
5796,18638,2,"RT @beauty_briii: One of my classmates offered my teacher and brownie and someone said ""you trying to earn brownie points"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",0
5797,18644,1,RT @bender3395: I'm never playing flappy bird again ever fuck that game &#128581;,1
5798,18654,2,RT @bigbluexpress: Cal has a day off and for giggles heads to Yankee stadium to hang with Derek Jeter. Yep coaching at UK is probably weari&#8230;,0
5799,18656,1,RT @bigshaadswerver: Yo this freezing cold shit so Lel n for the birds it crazy,1
5800,18661,1,RT @binniemouse: @WhatsAshirt lmao i have morals negro. unlike you,1
5801,18665,2,"RT @bitterarab: Now that Halloween is fast approaching please understand this. We are a culture, not a costume to mock and ridicule! http:/&#8230;",0
5802,18666,2,RT @bjs5555: ELECT Democratic Nominee Amos Powers @Powers2014 2 #Congress #TN6 DEFEAT TEA Diane Black #Red2Blue #TNTweeters #CIR http://t.c&#8230;,0
5803,18667,2,RT @bjs5555: ELECT Democratic Nominee Charlie Brown @Govcharliebrown for #Gov of #TN DEFEAT (R) Gov. Bill Haslam! @UniteBlueTN http://t.co/&#8230;,0
